,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.38953256607055664,0.2690208531620429,0.016265439987182616,0.005034650477646718,0.1,{'alpha': 0.1},-0.247686718361243,-0.23264955946460905,-0.2279584265287172,-0.23948602818369,-0.24550471682449193,-0.23865708987255027,0.00747881198035437,5
1,0.6556417942047119,0.11402525167212103,0.01760387420654297,0.009668857271574583,0.01,{'alpha': 0.01},-0.03424284503922307,-0.03166396621869045,-0.031120068847600314,-0.03367436222205135,-0.033573226915629,-0.032854893848638836,0.0012281584361638223,4
2,1.5647025108337402,0.26157964629037495,0.014766454696655273,0.0025672999923183437,0.001,{'alpha': 0.001},-0.01102863101794821,-0.010073590753474766,-0.009992374990646764,-0.010116215768009782,-0.010658963978561056,-0.010373955301728115,0.0004030092560158091,3
3,8.41162724494934,0.6469064048744523,0.014086532592773437,0.005909438887374451,0.0001,{'alpha': 0.0001},-0.005874678643689976,-0.005680451880120013,-0.005574687277482787,-0.005346844932283119,-0.005637417886767904,-0.00562281612406876,0.00017055574174371988,2
4,11.804265403747559,1.3575253015072997,0.013863039016723634,0.005456602879339746,1e-05,{'alpha': 1e-05},-0.005497743120418893,-0.005496320729056459,-0.005364549242922253,-0.005180910430506518,-0.005215958798926963,-0.005351096464366217,0.00013416540595727154,1
