,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2414379596710205,0.23089199428553564,0.005730676651000977,0.00707527802108403,0.1,{'alpha': 0.1},-0.1131763997987105,-0.1028737025215434,-0.09451032508956178,-0.10836767704746944,-0.11474667062689083,-0.10673495501683519,0.007385071791321489,5
1,0.1521986484527588,0.046246080617487105,0.002863645553588867,0.0006053750175952301,0.01,{'alpha': 0.01},-0.04239259757755912,-0.038877569517228844,-0.034877862466932114,-0.04038706370656844,-0.040221818045593064,-0.03935138226277631,0.002502645119770113,4
2,0.13249473571777343,0.00970158082742664,0.002858400344848633,0.0004243129229563804,0.001,{'alpha': 0.001},-0.01226956771486398,-0.01152382639055322,-0.01084093829086388,-0.010930819322476304,-0.010800420987680706,-0.011273114541287618,0.0005627000768376561,3
3,0.20934700965881348,0.10921521863846632,0.00458831787109375,0.0024583969125726163,0.0001,{'alpha': 0.0001},-0.006969786558610365,-0.006729675980871341,-0.006640418596139085,-0.006167266887842305,-0.006596624155142045,-0.006620754435721028,0.00026088588751919614,2
4,0.17564992904663085,0.045127068496073265,0.0030524730682373047,0.0018069687077046852,1e-05,{'alpha': 1e-05},-0.006674825008907437,-0.006352173424201569,-0.006463792195493774,-0.005814503868093243,-0.006267784023821482,-0.0063146157041035,0.0002848578613924498,1
